2016-03-23-9-33-46a.m.,1458696826535,8.378235,3
2016-03-23-9-33-46a.m.,1458696826741,12.809784,3
2016-03-23-9-33-46a.m.,1458696826891,19.095337,3
2016-03-23-9-33-47a.m.,1458696827098,118.92537,3
2016-03-23-9-33-47a.m.,1458696827300,185.57202,3
2016-03-23-9-33-47a.m.,1458696827445,46.036133,3
2016-03-23-9-33-47a.m.,1458696827576,17.713928,3
2016-03-23-9-33-47a.m.,1458696827694,20.687958,3
2016-03-23-9-33-47a.m.,1458696827888,52.243103,3
2016-03-23-9-33-47a.m.,1458696827990,108.94238,3
2016-03-23-9-33-48a.m.,1458696828190,101.18378,3
2016-03-23-9-33-48a.m.,1458696828316,89.79724,3
2016-03-23-9-33-48a.m.,1458696828447,100.27501,3
2016-03-23-9-33-48a.m.,1458696828698,28.357208,3
2016-03-23-9-33-49a.m.,1458696829011,48.659454,3
2016-03-23-9-33-49a.m.,1458696829196,61.18225,3
2016-03-23-9-33-49a.m.,1458696829302,61.61862,3
2016-03-23-9-33-49a.m.,1458696829572,68.05493,3
2016-03-23-9-33-49a.m.,1458696829810,35.861954,3
2016-03-23-9-33-50a.m.,1458696830064,43.272827,3
2016-03-23-9-33-50a.m.,1458696830214,26.187485,3
2016-03-23-9-33-50a.m.,1458696830410,49.140106,3
2016-03-23-9-33-50a.m.,1458696830605,62.63391,3
2016-03-23-9-33-50a.m.,1458696830718,49.331207,3
2016-03-23-9-33-50a.m.,1458696830915,41.15338,3
2016-03-23-9-33-51a.m.,1458696831016,46.0,3
2016-03-23-9-33-51a.m.,1458696831166,44.718994,3
2016-03-23-9-33-51a.m.,1458696831322,35.733154,3
2016-03-23-9-33-51a.m.,1458696831526,41.703735,3
2016-03-23-9-33-51a.m.,1458696831724,55.8163,3
2016-03-23-9-33-51a.m.,1458696831857,37.37509,3
2016-03-23-9-33-52a.m.,1458696832016,39.114563,3
2016-03-23-9-33-52a.m.,1458696832119,45.33194,3
2016-03-23-9-33-52a.m.,1458696832303,48.050858,3
2016-03-23-9-33-52a.m.,1458696832425,29.171799,3
2016-03-23-9-33-52a.m.,1458696832623,48.644836,3
2016-03-23-9-33-52a.m.,1458696832822,50.2838,3
2016-03-23-9-33-52a.m.,1458696832923,42.814987,3
2016-03-23-9-33-53a.m.,1458696833033,42.191437,3
2016-03-23-9-33-53a.m.,1458696833224,39.80783,3
